Time,unit_Time,Cella_1,unit_1,Cella_2,unit_2,Cella_3,unit_3,Cella_4,unit_4,SG600_main,unit_main,SG600_temp,unit_temp
1244.32445,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1244.43415,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1244.53553,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1244.63674,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1244.73842,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1244.8402,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1244.94192,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1245.04357,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1245.14477,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1245.24756,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1245.35284,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1245.4555,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1245.55737,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1245.65932,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1245.76115,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1245.86658,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1245.96728,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1246.06904,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1246.17018,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1246.2747,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1246.37708,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1246.48758,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1246.59472,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1246.70902,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1246.81958,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1246.92177,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1247.03042,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1247.14254,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1247.2435,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1247.34679,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1247.45269,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1247.55605,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1247.65728,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1247.76791,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1247.86986,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1247.97178,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1248.07445,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1248.18217,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1248.29099,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1248.39347,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1248.49498,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1248.60026,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1248.70168,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1248.8077,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1248.91009,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1249.01208,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1249.1192,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1249.23119,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1249.33678,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1249.44842,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1249.55955,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1249.66194,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1249.76878,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1249.8776,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1249.99155,s,0.0,mV,-3.24,mV,0.0,mV,-4.5126,Nm,1,mV,1,mV
1250.10203,s,0.0,mV,-3.24,mV,0.0,mV,-4.5126,Nm,1,mV,1,mV
1250.21505,s,0.0,mV,-3.24,mV,0.0,mV,-5.1012,Nm,1,mV,1,mV
1250.32468,s,0.0,mV,-3.24,mV,0.0,mV,-5.1012,Nm,1,mV,1,mV
1250.43518,s,0.0,mV,-3.24,mV,0.0,mV,-5.6898,Nm,1,mV,1,mV
1250.54641,s,0.0,mV,-3.24,mV,0.0,mV,-5.6898,Nm,1,mV,1,mV
1250.65976,s,0.0,mV,-3.25,mV,0.0,mV,-3.5316,Nm,1,mV,1,mV
1250.76643,s,0.0,mV,-3.25,mV,0.0,mV,-3.5316,Nm,1,mV,1,mV
1250.87466,s,0.0,mV,-3.25,mV,0.0,mV,-1.1772,Nm,1,mV,1,mV
1250.98803,s,0.0,mV,-3.25,mV,0.0,mV,-1.1772,Nm,1,mV,1,mV
1251.10771,s,0.0,mV,-3.24,mV,0.0,mV,1.3734,Nm,1,mV,1,mV
1251.21021,s,0.0,mV,-3.24,mV,0.0,mV,1.3734,Nm,1,mV,1,mV
1251.31952,s,0.0,mV,-3.25,mV,0.0,mV,2.5506,Nm,1,mV,1,mV
1251.42929,s,0.0,mV,-3.25,mV,0.0,mV,2.5506,Nm,1,mV,1,mV
1251.53763,s,0.0,mV,-3.25,mV,0.0,mV,3.1392,Nm,1,mV,1,mV
1251.64015,s,0.0,mV,-3.25,mV,0.0,mV,3.1392,Nm,1,mV,1,mV
1251.74869,s,0.0,mV,-3.24,mV,0.0,mV,2.3544,Nm,1,mV,1,mV
1251.85083,s,0.0,mV,-3.24,mV,0.0,mV,2.3544,Nm,1,mV,1,mV
1251.95974,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1252.06821,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1252.16977,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1252.2717,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1252.38152,s,0.0,mV,-3.24,mV,0.0,mV,-3.924,Nm,1,mV,1,mV
1252.48933,s,0.0,mV,-3.24,mV,0.0,mV,-3.924,Nm,1,mV,1,mV
1252.59191,s,0.0,mV,-3.24,mV,0.0,mV,-5.2974,Nm,1,mV,1,mV
1252.69465,s,0.0,mV,-3.24,mV,0.0,mV,-5.2974,Nm,1,mV,1,mV
1252.80256,s,0.0,mV,-3.24,mV,0.0,mV,-2.1582,Nm,1,mV,1,mV
1252.91066,s,0.0,mV,-3.24,mV,0.0,mV,-2.1582,Nm,1,mV,1,mV
1253.01178,s,0.0,mV,-3.25,mV,0.0,mV,0.1962,Nm,1,mV,1,mV
1253.12142,s,0.0,mV,-3.25,mV,0.0,mV,0.1962,Nm,1,mV,1,mV
1253.23174,s,0.0,mV,-3.25,mV,0.0,mV,2.5506,Nm,1,mV,1,mV
1253.33967,s,0.0,mV,-3.25,mV,0.0,mV,2.5506,Nm,1,mV,1,mV
1253.45011,s,0.0,mV,-3.24,mV,0.0,mV,2.3544,Nm,1,mV,1,mV
1253.55686,s,0.0,mV,-3.24,mV,0.0,mV,2.3544,Nm,1,mV,1,mV
1253.6658,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1253.76743,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1253.87005,s,0.0,mV,-3.25,mV,0.0,mV,-2.5506,Nm,1,mV,1,mV
1253.97176,s,0.0,mV,-3.25,mV,0.0,mV,-2.5506,Nm,1,mV,1,mV
1254.07506,s,0.0,mV,-3.24,mV,0.0,mV,-5.2974,Nm,1,mV,1,mV
1254.18232,s,0.0,mV,-3.24,mV,0.0,mV,-5.2974,Nm,1,mV,1,mV
1254.2929,s,0.0,mV,-3.24,mV,0.0,mV,-5.2974,Nm,1,mV,1,mV
1254.40143,s,0.0,mV,-3.24,mV,0.0,mV,-5.2974,Nm,1,mV,1,mV
1254.50416,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1254.61392,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1254.72388,s,0.0,mV,-3.25,mV,0.0,mV,0.1962,Nm,1,mV,1,mV
1254.83848,s,0.0,mV,-3.25,mV,0.0,mV,0.1962,Nm,1,mV,1,mV
1254.94463,s,0.0,mV,-3.24,mV,0.0,mV,2.3544,Nm,1,mV,1,mV
1255.0545,s,0.0,mV,-3.24,mV,0.0,mV,2.3544,Nm,1,mV,1,mV
1255.16553,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1255.27738,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1255.38772,s,0.0,mV,-3.25,mV,0.0,mV,-2.7468,Nm,1,mV,1,mV
1255.48965,s,0.0,mV,-3.25,mV,0.0,mV,-2.7468,Nm,1,mV,1,mV
1255.59858,s,0.0,mV,-3.24,mV,0.0,mV,-5.6898,Nm,1,mV,1,mV
1255.70446,s,0.0,mV,-3.24,mV,0.0,mV,-5.6898,Nm,1,mV,1,mV
1255.81237,s,0.0,mV,-3.24,mV,0.0,mV,-2.7468,Nm,1,mV,1,mV
1255.91494,s,0.0,mV,-3.24,mV,0.0,mV,-2.7468,Nm,1,mV,1,mV
1256.02416,s,0.0,mV,-3.25,mV,0.0,mV,-1.1772,Nm,1,mV,1,mV
1256.12636,s,0.0,mV,-3.25,mV,0.0,mV,-1.1772,Nm,1,mV,1,mV
1256.24776,s,0.0,mV,-3.25,mV,0.0,mV,1.5696,Nm,1,mV,1,mV
1256.34925,s,0.0,mV,-3.25,mV,0.0,mV,1.5696,Nm,1,mV,1,mV
1256.46507,s,0.0,mV,-3.24,mV,0.0,mV,-0.3924,Nm,1,mV,1,mV
1256.56853,s,0.0,mV,-3.24,mV,0.0,mV,-0.3924,Nm,1,mV,1,mV
1256.68348,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1256.78907,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1256.89897,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1257.00128,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1257.10807,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1257.21835,s,0.0,mV,-3.24,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1257.33074,s,0.0,mV,-3.25,mV,0.0,mV,-1.7658,Nm,1,mV,1,mV
1257.43952,s,0.0,mV,-3.25,mV,0.0,mV,-1.7658,Nm,1,mV,1,mV
1257.54186,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1257.65263,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1257.75387,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1257.85554,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1257.95811,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1258.05977,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1258.17023,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1258.28344,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1258.39308,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1258.4958,s,0.0,mV,-3.25,mV,0.0,mV,-1.5696,Nm,1,mV,1,mV
1258.60088,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1258.7022,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1258.80344,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1258.90427,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1259.005,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1259.10597,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1259.20675,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1259.3087,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1259.41713,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1259.51979,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1259.62111,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1259.72334,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1259.82466,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1259.9263,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1260.02722,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1260.12837,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1260.24277,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1260.35103,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1260.4522,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1260.55349,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1260.65431,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1260.75539,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1260.85742,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1260.95825,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1261.05939,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1261.16457,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1261.27271,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1261.37804,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1261.49408,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1261.59937,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1261.70344,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1261.807,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1261.9083,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1262.01015,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1262.11389,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1262.21958,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1262.32558,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1262.42842,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1262.54001,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1262.64529,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1262.75145,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1262.85293,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1262.95395,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1263.05525,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1263.16548,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1263.26719,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1263.3697,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1263.47581,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1263.58198,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1263.68982,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1263.80082,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1263.90473,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1264.00684,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1264.10781,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1264.20918,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1264.31011,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1264.41419,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1264.52566,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1264.63521,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1264.73779,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1264.83879,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1264.94054,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1265.04278,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1265.14725,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1265.25365,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1265.35561,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1265.47642,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1265.58592,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1265.68704,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1265.78853,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1265.88948,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1265.99877,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1266.1005,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1266.20329,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1266.30428,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1266.40557,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1266.5067,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1266.60922,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1266.71271,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1266.81395,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1266.91938,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1267.02059,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1267.12165,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1267.22258,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1267.32575,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1267.4268,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1267.53205,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1267.63481,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1267.73561,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1267.83659,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1267.93806,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1268.04041,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1268.14162,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1268.24246,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1268.34897,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1268.45106,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1268.56184,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1268.66289,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1268.77524,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1268.87675,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1268.9794,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1269.08863,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1269.19045,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1269.29141,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1269.40337,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1269.50599,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1269.6173,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1269.72502,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1269.83699,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1269.94801,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1270.05562,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1270.16591,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1270.27491,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1270.38481,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1270.49106,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1270.59415,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1270.69686,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1270.80311,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1270.91528,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1271.01794,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1271.13002,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1271.24064,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1271.35321,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1271.45567,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1271.55659,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1271.66138,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1271.7662,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1271.86861,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1271.97005,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1272.07107,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1272.17208,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1272.27322,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1272.37418,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1272.47654,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1272.57839,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1272.67939,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1272.78099,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1272.88876,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1272.99047,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1273.09162,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1273.19283,s,0.0,mV,-3.25,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1273.2937,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1273.39957,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
1273.50189,s,0.0,mV,-3.24,mV,0.0,mV,-1.3734,Nm,1,mV,1,mV
